,zpid,detailUrl,price,address,addressStreet,addressCity,addressState,addressZipcode,zestimate,info2String,info6String,streetViewMetadataURL,streetViewURL,isPropertyResultCDP,builderName,lotAreaString,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Neighborhood
11684,13423065,https://www.zillow.com/homedetails/4084-S-Quince-St-Denver-CO-80237/13423065_zpid/,"$1,120,000","4084 S Quince Street, Denver, CO 80237",4084 S Quince Street,Denver,CO,80237,1111703.0,,,,,,,,2012.0,,,,,,,,,,,$338.2K,$335.1K,Hampden South
11685,13423065,https://www.zillow.com/homedetails/4084-S-Quince-St-Denver-CO-80237/13423065_zpid/,"$1,120,000","4084 S Quince Street, Denver, CO 80237",4084 S Quince Street,Denver,CO,80237,1111703.0,,,,,,,,2011.0,,,,,,,,,,,,,Hampden South
11686,13423065,https://www.zillow.com/homedetails/4084-S-Quince-St-Denver-CO-80237/13423065_zpid/,"$1,120,000","4084 S Quince Street, Denver, CO 80237",4084 S Quince Street,Denver,CO,80237,1111703.0,,,,,,,,2010.0,,,,,,,,,,,,,Hampden South
11687,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2022.0,$753K,$777.3K,$844K,$871.9K,$878.8K,$857.2K,$824.4K,$796.7K,$789K,$767.1K,$774.4K,,Speer
11688,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2021.0,$655.9K,$671.3K,$680.7K,$712.7K,$735.3K,$753.2K,$753.2K,$735.1K,$728.8K,$732.1K,$735K,$742.1K,Speer
11689,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2020.0,$599.5K,$600.9K,$610.7K,$613.5K,$611.1K,$615.5K,$615.4K,$625.3K,$637.6K,$651.3K,$647.2K,$652.9K,Speer
11690,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2019.0,$590.3K,$588.5K,$585.9K,$592.1K,$586.5K,$587.5K,$588.5K,$591.6K,$593.6K,$590.6K,$591.7K,$598.7K,Speer
11691,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2018.0,$547.1K,$551.1K,$560.1K,$568.4K,$570.6K,$571.5K,$574.5K,$577.2K,$582.7K,$585.5K,$586.8K,$591.5K,Speer
11692,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2017.0,$527.6K,$528.8K,$537.8K,$541.9K,$540.4K,$540.4K,$523.5K,$525.8K,$528.7K,$530.7K,$535.5K,$539.8K,Speer
11693,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2016.0,$530.1K,$535.3K,$538.8K,$539.6K,$539.3K,$538.2K,$530.2K,$519.1K,$512.4K,$515.5K,$521.2K,$518.8K,Speer
11694,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2015.0,$437.8K,$449.4K,$464.6K,$478.3K,$465.6K,$462.9K,$476.5K,$481.1K,$486.7K,$503.6K,$500.4K,$524.7K,Speer
11695,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2014.0,$428.8K,$435.5K,$432.7K,$437.2K,$446.5K,$443.6K,$441.4K,$446.1K,$444.6K,$444.9K,$442.2K,$438.1K,Speer
11696,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2013.0,$395K,$388.6K,$397.2K,$401K,$392.7K,$406.2K,$407.9K,$419.3K,$417.2K,$417.8K,$414.3K,$418.7K,Speer
11697,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2012.0,,,,,,,,,,,$381.6K,$391.2K,Speer
11698,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2011.0,,,,,,,,,,,,,Speer
11699,13345274,https://www.zillow.com/homedetails/128-S-Logan-St-Denver-CO-80209/13345274_zpid/,"$779,000","128 S Logan Street, Denver, CO 80209",128 S Logan Street,Denver,CO,80209,767831.0,,,,,,,,2010.0,,,,,,,,,,,,,Speer
11700,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2022.0,$445.8K,$451.3K,$493.3K,$517.5K,$522.3K,$511.6K,$496.8K,$481.9K,$473K,$380.7K,$379.3K,,Harvey Park
11706,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2021.0,$410.1K,$417.6K,$431K,$456.6K,$472K,$468.1K,$462.4K,$446.1K,$440.7K,$441.8K,$439.8K,$440.5K,Harvey Park
11712,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2020.0,$368.2K,$372.2K,$376.8K,$381.7K,$379.6K,$378.3K,$381.2K,$389.1K,$398.8K,$398.6K,$401.5K,$404.3K,Harvey Park
11718,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2019.0,$381.8K,$379.8K,$380.5K,$381.8K,$381.5K,$378.3K,$369.3K,$371.6K,$373.2K,$371.3K,$369.6K,$368.9K,Harvey Park
11724,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2018.0,$351.1K,$358.1K,$369.3K,$373.4K,$365.7K,$371.4K,$378.1K,$381K,$377.9K,$371.4K,$376.4K,$378.1K,Harvey Park
11730,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2017.0,$333K,$339.6K,$344.6K,$347.7K,$350.9K,$352.7K,$347.2K,$347.3K,$349.4K,$353.4K,$357.4K,$355.7K,Harvey Park
11736,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2016.0,$294.8K,$294.8K,$296.4K,$296.4K,$311.5K,$312.4K,$310.9K,$322.3K,$328.7K,$328.2K,$331.8K,$333.8K,Harvey Park
11742,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2015.0,$251.8K,$255.2K,$260.9K,$264.7K,$261.4K,$266.5K,$268.8K,$269.5K,$263.9K,$266.7K,$275K,$284.2K,Harvey Park
11748,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2014.0,$203.4K,$204.6K,$205.6K,$211.4K,$218.5K,$219.6K,$226.3K,$233.7K,$240.1K,$240.7K,$245.2K,$248.8K,Harvey Park
11754,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2013.0,$194.8K,$195.6K,$199.1K,$199.9K,$199.9K,$210.5K,$193.6K,$193K,$190.7K,$195.7K,$203.4K,$203.7K,Harvey Park
11760,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2012.0,,,,,,,,,,,$191.9K,$193.4K,Harvey Park
11766,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2011.0,,,,,,,,,,,,,Harvey Park
11772,13381596,https://www.zillow.com/homedetails/2011-S-Lowell-Blvd-Denver-CO-80219/13381596_zpid/,"$385,000","2011 S Lowell Boulevard, Denver, CO 80219",2011 S Lowell Boulevard,Denver,CO,80219,380700.0,,,,,,,,2010.0,,,,,,,,,,,,,Harvey Park
11778,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2022.0,$563.6K,$574K,$628.9K,$636.1K,$625K,$610.7K,$591.7K,$579.7K,$569.3K,$592.7K,$579K,,Capitol Hill
11779,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2021.0,$532.5K,$539.1K,$541.7K,$579.6K,$598.5K,$576.4K,$561K,$550.2K,$546.8K,$555.2K,$557.2K,$558.4K,Capitol Hill
11780,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2020.0,$499K,$503.7K,$517.3K,$518.6K,$519.1K,$519.9K,$519.3K,$515.9K,$524.4K,$527K,$530K,$529K,Capitol Hill
11781,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2019.0,$510.5K,$513.7K,$510.9K,$505.5K,$511.9K,$508.1K,$513.5K,$518.9K,$495.7K,$498.5K,$499.8K,$499.2K,Capitol Hill
11782,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2018.0,$489.3K,$505.7K,$480.1K,$481.4K,$484.2K,$488.3K,$491K,$491.3K,$570K,$570.1K,$570.1K,$505.2K,Capitol Hill
11783,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2017.0,$467K,$478.8K,$486.6K,$481.5K,$490.2K,$484.8K,$485K,$493K,$498.6K,$498.7K,$501.1K,$500.7K,Capitol Hill
11784,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2016.0,$452.3K,$451.8K,$457.6K,$458.2K,$457.2K,$460.8K,$462.1K,$463.7K,$457.1K,$462.6K,$460.3K,$459.6K,Capitol Hill
11785,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2015.0,$379K,$383.8K,$389.7K,$391.2K,$397.1K,$404.3K,$415.2K,$422.7K,$434.9K,$441.5K,$445.7K,$448.4K,Capitol Hill
11786,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2014.0,$361.3K,$361.8K,$357.1K,$358.8K,$364K,$366.1K,$359.9K,$362.1K,$360.4K,$361.4K,$365.7K,$369.5K,Capitol Hill
11787,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2013.0,$308.7K,$305.9K,$322.5K,$328.6K,$340.6K,$339.7K,$338.4K,$340.2K,$343.9K,$350.6K,$353.5K,$356.7K,Capitol Hill
11788,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2012.0,,,,,,,,,,,$309.5K,$308.6K,Capitol Hill
11789,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2011.0,,,,,,,,,,,,,Capitol Hill
11790,13333638,https://www.zillow.com/homedetails/929-N-Washington-St-APT-2-Denver-CO-80203/13333638_zpid/,"$589,000","929 Washington Street  Unit 2, Denver, CO 80203",929 Washington Street  Unit 2,Denver,CO,80203,577200.0,,,,,,,,2010.0,,,,,,,,,,,,,Capitol Hill
11791,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2022.0,$676.1K,$689K,$777.8K,$821.4K,$797.1K,$760.2K,$726.3K,$638.3K,$654.8K,$531K,$540K,,Washington Park West
11792,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2021.0,$669.1K,$683.8K,$683.9K,$717.2K,$725.7K,$707.7K,$690.1K,$671.6K,$660.4K,$668.1K,$666.6K,$671.6K,Washington Park West
11793,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2020.0,$615.9K,$622.4K,$640.7K,$660.1K,$648.9K,$644.7K,$633.8K,$629.2K,$638.2K,$634.6K,$643.8K,$652.1K,Washington Park West
11794,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2019.0,$625.5K,$622.5K,$634.1K,$627K,$632.7K,$646.3K,$635.3K,$619.7K,$612.8K,$613.3K,$615K,$615K,Washington Park West
11795,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2018.0,$514.5K,$517.7K,$581.1K,$596.9K,$605.3K,$621.1K,$623.9K,$623.1K,$630.7K,$626.8K,$624K,$622.7K,Washington Park West
11796,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2017.0,$467.6K,$480.9K,$498.2K,$493.5K,$500.5K,$499.1K,$491.2K,$508.2K,$523.1K,$522.4K,$522.7K,$525.4K,Washington Park West
11797,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2016.0,$458.5K,$457.2K,$468.2K,$469.4K,$493.6K,$484.5K,$498.9K,$475.1K,$472.4K,$469.4K,$470.8K,$461.6K,Washington Park West
11798,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2015.0,$474K,$456.1K,$454.8K,$460.8K,$405.9K,$404.8K,$414K,$417.8K,$425.6K,$429.6K,$439K,$450.7K,Washington Park West
11799,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2014.0,,,,,,,,,,,,,Washington Park West
11800,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2013.0,,,,,,,,,,,,,Washington Park West
11801,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2012.0,,,,,,,,,,,,,Washington Park West
11802,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2011.0,,,,,,,,,,,,,Washington Park West
11803,130267415,https://www.zillow.com/homedetails/491-S-Lincoln-St-Denver-CO-80209/130267415_zpid/,"$540,000","491 S Lincoln Street, Denver, CO 80209",491 S Lincoln Street,Denver,CO,80209,531360.0,,,,,,,,2010.0,,,,,,,,,,,,,Washington Park West
11804,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2022.0,$471.5K,$480.4K,$538.3K,$561.9K,$565.5K,$544.8K,$774.9K,$733.6K,$691.4K,$664K,$656.6K,,Overland
11805,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2021.0,$393.3K,$398.4K,$406.6K,$418.1K,$430.5K,$463.7K,$483.2K,$480.6K,$476.6K,$480.8K,$477.7K,$476.6K,Overland
11806,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2020.0,$352.6K,$361.7K,$361.2K,$362.1K,$363.5K,$363.1K,$361.2K,$367.9K,$374.4K,$378K,$378K,$386.6K,Overland
11807,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2019.0,$354.5K,$350.5K,$354.7K,$347.9K,$336.2K,$347K,$345.1K,$341.1K,$362.9K,$360.6K,$356.3K,$349.8K,Overland
11808,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2018.0,$312.3K,$311K,$337.9K,$347.5K,$354.5K,$351.1K,$342.4K,$347.1K,$347.1K,$349.4K,$347.7K,$351.9K,Overland
11809,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2017.0,$278.1K,$281.6K,$281.8K,$278.2K,$296K,$303.1K,$288.1K,$290.6K,$309.5K,$303.4K,$301.3K,$312.4K,Overland
11810,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2016.0,$231.2K,$235.1K,$238.4K,$250.1K,$253.9K,$250.4K,$261.6K,$271.2K,$274.6K,$273.9K,$278K,$278.6K,Overland
11811,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2015.0,$196K,$200.8K,$205.8K,$215K,$175.9K,$181.1K,$195.7K,$199.4K,$208.3K,$201.2K,$206.3K,$216.9K,Overland
11812,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2014.0,$176.3K,$181.4K,$176K,$180.9K,$184K,$178.9K,$182.2K,$178.8K,$180K,$181.8K,$188.7K,$193.7K,Overland
11813,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2013.0,$147.4K,$150.8K,$156.6K,$161.3K,$165K,$173.3K,$178.9K,$182.5K,$183.3K,$184.7K,$177.1K,$176.3K,Overland
11814,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2012.0,,,,,,,,,,,$148.3K,$150.4K,Overland
11815,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2011.0,,,,,,,,,,,,,Overland
11816,13378871,https://www.zillow.com/homedetails/2391-S-Galapago-St-Denver-CO-80223/13378871_zpid/,"$669,900","2391 S Galapago Street, Denver, CO 80223",2391 S Galapago Street,Denver,CO,80223,656600.0,,,,,,,,2010.0,,,,,,,,,,,,,Overland
11817,13405231,https://www.zillow.com/homedetails/4820-E-Missouri-Ave-Denver-CO-80246/13405231_zpid/,"$475,000","4820 E Missouri Avenue, Denver, CO 80246",4820 E Missouri Avenue,Denver,CO,80246,464385.0,,,,,,,,2022.0,$426.1K,$433.7K,$491K,$522.5K,$530.1K,$518.6K,$503.6K,$488.6K,$496.1K,$464.6K,$463.4K,,Virginia Village
11818,13405231,https://www.zillow.com/homedetails/4820-E-Missouri-Ave-Denver-CO-80246/13405231_zpid/,"$475,000","4820 E Missouri Avenue, Denver, CO 80246",4820 E Missouri Avenue,Denver,CO,80246,464385.0,,,,,,,,2021.0,$429.3K,$426.2K,$430.2K,$454.9K,$462.7K,$451.9K,$446.5K,$429.4K,$421.8K,$423.9K,$423.1K,$425.5K,Virginia Village
11819,13405231,https://www.zillow.com/homedetails/4820-E-Missouri-Ave-Denver-CO-80246/13405231_zpid/,"$475,000","4820 E Missouri Avenue, Denver, CO 80246",4820 E Missouri Avenue,Denver,CO,80246,464385.0,,,,,,,,2020.0,$393K,$396.4K,$400.4K,$395.2K,$392.7K,$395.9K,$397.4K,$403.5K,$407.7K,$413.9K,$421.5K,$425.5K,Virginia Village
11820,13405231,https://www.zillow.com/homedetails/4820-E-Missouri-Ave-Denver-CO-80246/13405231_zpid/,"$475,000","4820 E Missouri Avenue, Denver, CO 80246",4820 E Missouri Avenue,Denver,CO,80246,464385.0,,,,,,,,2019.0,$404.3K,$401.1K,$402.7K,$406.6K,$401K,$399.8K,$402.7K,$399.3K,$385K,$388.8K,$389K,$391.5K,Virginia Village
11821,13405231,https://www.zillow.com/homedetails/4820-E-Missouri-Ave-Denver-CO-80246/13405231_zpid/,"$475,000","4820 E Missouri Avenue, Denver, CO 80246",4820 E Missouri Avenue,Denver,CO,80246,464385.0,,,,,,,,2018.0,$352.2K,$352.1K,$376.2K,$376.2K,$380.3K,$368.8K,$385.4K,$395.2K,$397.2K,$395.2K,$393.7K,$399.7K,Virginia Village
11822,13405231,https://www.zillow.com/homedetails/4820-E-Missouri-Ave-Denver-CO-80246/13405231_zpid/,"$475,000","4820 E Missouri Avenue, Denver, CO 80246",4820 E Missouri Avenue,Denver,CO,80246,464385.0,,,,,,,,2017.0,$336.9K,$342.9K,$346.6K,$348.3K,$350.9K,$349.8K,$352.4K,$349.3K,$347.8K,$345.1K,$346.4K,$350.2K,Virginia Village
11823,13405231,https://www.zillow.com/homedetails/4820-E-Missouri-Ave-Denver-CO-80246/13405231_zpid/,"$475,000","4820 E Missouri Avenue, Denver, CO 80246",4820 E Missouri Avenue,Denver,CO,80246,464385.0,,,,,,,,2016.0,$295.4K,$309.7K,$313.6K,$316.4K,$325.2K,$324.7K,$331.8K,$331.9K,$340.7K,$336.1K,$337.4K,$339.1K,Virginia Village
